error1,error2,error3,error4
0.017695484,0.04135432,0.016185724,0.016185724
0.016699655,0.051007079,0.000300135,0.000300135
0.010833155,0.034335518,0.007396825,0.007396825
0.001526787,0.040142541,0.011609401,0.011609401
0.002976955,0.029757305,0.014065472,0.014065472
0.036632927,0.021659741,0.002732757,0.002732757
0.000830029,0.008613807,0.019386253,0.019386253
0.015469447,0.001689686,0.057900551,0.057900551
0.012913259,0.008334115,0.037054968,0.037054968
0.020822305,0.010079445,0.032744712,0.032744712
0.01397599,0.011671926,0.00227285,0.00227285
0.001507319,0.009060807,0.003377324,0.003377324
0.073071886,0.008190127,0.003868215,0.003868215
0.049994835,0.007595694,0.012442044,0.012442044
0.003333515,0.002502341,0.00011564,0.00011564
0.028394377,0.010847982,0.007892226,0.007892226
0.008729484,0.007900946,0.008949606,0.008949606
0.01389351,0.016298351,0.005037755,0.005037755
0.062573299,0.017387243,0.013541776,0.013541776
0.04492469,0.011940572,0.009371053,0.009371053
0.061478264,0.00549813,0.017508748,0.017508748
0.027126523,0.006203051,0.026525407,0.026525407
0.007858731,0.031556591,0.031294616,0.031294616
0.004611119,0.074920389,0.012178445,0.012178445
0.029130043,0.009144327,0.013727144,0.013727144
0.081949982,0.005432551,0.013404228,0.013404228
0.071808728,0.037125458,0.013089449,0.013089449
0.084527077,0.028648652,0.003872441,0.003872441
0.068236214,0.116442676,0.003727144,0.003727144
0.092001788,0.158319484,0.002239939,0.002239939
0.117804955,0.127965175,0.000276417,0.000276417
0.1064397,0.046989491,0.022013752,0.022013752
0.069157624,0.028369958,0.024154814,0.024154814
0.064029392,0.02181429,0.017709039,0.017709039
0.013624045,0.003421508,0.017767342,0.017767342
0.034705928,0.029731268,0.017078898,0.017078898
0.028603035,0.008287519,0.006379742,0.006379742
0.005210937,0.001013242,0.008091573,0.008091573
0.015892336,0.000534655,0.005257526,0.005257526
0.010740541,0.001024604,0.004518444,0.004518444
0.008365886,0.000138156,0.005718927,0.005718927
0.006411604,0.007649814,0.000383142,0.000383142
0.003970318,0.00545983,0.009235196,0.009235196
0.006469284,0.007785936,0.002623148,0.002623148
0.004946934,0.000469614,0.009236924,0.009236924
0.003462244,0.001805353,0.020989734,0.020989734
0.008989099,0.003648275,0.016223504,0.016223504
0.002385077,0.000759357,0.012775983,0.012775983
0.003850884,3.82135E-05,0.00818679,0.00818679
0.00583543,0.01052698,0.0055338,0.0055338
0.009788438,0.007668819,0.003441541,0.003441541
0.043896568,0.007728498,0.040387175,0.040387175
0.01417485,0.0142848,0.01271964,0.01271964
0.007025953,0.021634113,0.012133058,0.012133058
0.030083133,0.017682154,0.014795098,0.014795098
0.006545506,0.013481891,0.008015469,0.008015469
0.00079196,0.011585653,0.000741992,0.000741992
0.008591506,0.008462466,0.000711824,0.000711824
0.003737457,0.006512597,0.002618807,0.002618807
0.004921312,0.002442425,0.004933818,0.004933818
0.004416105,0.005158505,0.008187001,0.008187001
0.001075641,0.006172623,0.007486381,0.007486381
0.01128868,0.010345694,0.0197017,0.0197017
0.008093059,0.003979794,0.023114446,0.023114446
0.024142401,0.012370799,0.025156376,0.025156376
0.00852891,0.033175014,0.019457262,0.019457262
0.016556076,0.022122314,0.014566112,0.014566112
0.006808096,0.035163454,0.013331931,0.013331931
0.004867366,0.034797289,0.010631756,0.010631756
0.005634434,0.033504121,0.001661124,0.001661124
0.011858823,0.022543972,0.004076017,0.004076017
0.009819596,0.012087476,0.001409564,0.001409564
0.009336959,0.002474391,0.007620659,0.007620659
0.018896528,0.002397013,0.005813843,0.005813843
0.013213233,0.002918363,0.010651907,0.010651907
0.014555174,0.026128976,0.016484644,0.016484644
0.027210322,0.026209858,0.010478996,0.010478996
0.030378052,0.028926223,0.014601887,0.014601887
0.025857828,0.015296132,0.002789828,0.002789828
0.016485661,0.013042439,0.006952303,0.006952303
0.014140488,0.00962224,0.007974175,0.007974175
0.008623621,0.011151725,0.010186759,0.010186759
0.034370863,0.007777075,0.005299137,0.005299137
0.042032234,0.029245093,0.010215782,0.010215782
0.055925641,0.020644104,0.018852309,0.018852309
0.06540545,0.015202349,0.025246989,0
0.05679577,0.022105025,0.02234722,0
0.058390141,0.030028916,0.024706374,0.024706374
0.021695457,0.021240167,0.024264407,0.024264407
0.007939183,0.018066202,0.016813006,0.016813006
0.003388418,0.006030427,0.007445637,0.007445637
0.005906221,0.013507809,0.006343739,0.006343739
0.031218594,0.008483439,0.001421088,0.001421088
0.022533427,0.000910359,0.002822496,0.002822496
0.030374419,0.000651001,0.010579054,0.010579054
0.032170849,0.000540953,0.015102754,0.015102754
0.008758799,0.011208432,0.009434697,0.009434697
0.027136305,0.021499993,0.003028234,0.003028234
0.052284908,0.006589781,0.007140564,0.007140564
0.027013245,0.007017685,0.003820132,0.003820132
0.012459278,0.003433805,0.006164232,0.006164232
0.004217874,0.004969676,0.001568968,0.001568968
0.009575598,0.00842531,0.005487723,0.005487723
0.008584065,0.008943605,0.009419874,0.009419874
0.024841515,0.009258298,0.009297639,0.009297639
0.005077159,0.000770116,0.002223104,0.002223104
0.00143463,0.001629116,0.002668566,0.002668566
0.018030589,0.001260025,0.008327209,0.008327209
0.058174319,0.023959422,0.009449501,0.009449501
0.050520748,0.03938703,0.010832433,0.010832433
0.019832592,0.034333508,0.002117132,0.002117132
0.006193817,0.012052743,0.001530125,0.001530125
0.019766417,0.006451819,0.012320486,0.012320486
0.021513177,0.001352798,0.01543883,0.01543883
0.010754707,0.014318023,0.012145127,0.012145127
0.001567739,0.016224321,0.008795474,0.008795474
0.031353541,0.00813614,0.014307204,0.014307204
0.007566192,0.012553737,0.012328231,0.012328231
0.018965764,0.002030625,0.003544871,0.003544871
0.025326779,0.000906955,0.002720301,0.002720301
0.014463551,0.009820983,0.004404256,0.004404256
0.013484151,0.006588787,0.015583784,0.015583784
0.016505785,0.006588787,0.001825297,0.001825297
0.01253888,0.008334115,0.001792611,0.001792611
0.042701758,0.008334115,0.001880033,0.001880033
0.047654531,0.006854296,0.00204272,0.00204272
0.035461586,0.008334115,0.001133492,0.001133492
0.040050678,0.008334115,0.009534714,0.009534714
0.043769151,0.009452615,0.004337007,0.004337007
0.048559559,0.012049562,0.002237067,0.002237067
0.029071055,0.013570104,0.005828802,0.005828802
0.055577295,0.013570104,0.007473887,0.007473887
0.053709404,0.013570104,0.001041117,0.001041117
0.026281166,0.013570104,0.004273497,0.004273497
0.029837021,0.013570104,0.00686086,0.00686086
0.032370999,0.013570104,0.005646127,0.005646127
0.004042361,0.013570104,0.006837154,0.006837154
0.035824263,0.001912636,0.005206616,0.005206616
0.047096587,0.021969156,0.006279277,0.006279277
0.034471804,0.003098128,0.01050432,0.01050432
0.040231336,0.004135394,0.015817906,0.015817906
0.033170339,0.008492473,0.015784339,0.015784339
0.019650572,0.01386853,0.009265367,0.009265367
0.013368614,0.017204541,0.001609439,0.001609439
0.031153866,0.011256729,0.00761176,0.00761176
0.015392656,0.006766151,0.000212418,0.000212418
0.022030942,0.001775478,0.004325943,0.004325943
0.022615715,0.006406305,0.000761205,0.000761205
0.020036538,0.018806091,0.002349025,0.002349025
0.027662951,0.020551421,0.006307171,0.006307171
0.044835595,0.020551421,0.000717603,0.000717603
0.037795599,0.020551421,0.00250984,0.00250984
0.035318419,0.010218582,0.002166551,0.002166551
8.93254E-05,0.020551421,0.008094941,0.008094941
0.009183524,0.02149505,0.008475874,0.008475874
0.000139469,0.02229675,0.00516881,0.00516881
0.014033199,0.02229675,0.004993368,0.004993368
0.008494851,0.022344823,9.29221E-05,9.29221E-05
0.021884589,0.024042079,0.004628797,0.004628797
0.020403147,0.006868025,0.001033,0.001033
0.050564873,0.025787408,0.004100499,0.004100499
0.053376868,0.025819062,0.005343893,0.005343893
0.02650848,0.027532738,0.015413477,0.015413477
0.00294904,0.027532738,0.015557217,0.015557217
0.01080421,0.046899162,0.02050992,0.02050992
0.014155376,0.027532738,0.002962078,0.002962078
0.006015148,0.027532738,0.004500133,0.004500133
0.020293449,0.027532738,0.005814609,0.005814609
0.028087262,0.024079228,0.003666525,0.003666525
0.01064072,0.008461116,0.008473862,0.008473862
0.002794617,0.02278515,0.00422979,0.00422979
0.02580331,0.05076231,0.024236556,0.024236556
0.032680556,0.057988392,0.019697408,0.019697408
0.021965628,0.051095687,0.025016853,0.025016853
0.004827044,0.035533408,0.021154851,0.021154851
0.003050517,0.024958221,0.016751187,0.016751187
0.008139447,0.023881827,0.015730143,0.015730143
0.006664834,0.02482714,0.009042029,0.009042029
0.012217933,0.023081811,0.004147965,0.004147965
0.03343935,0.019684674,0.00894038,0.00894038
0.028423555,0.009339209,0.018496389,0.018496389
0.004953589,0.005628517,0.005736267,0.005736267
0.000185073,0.006372334,0.01261215,0.01261215
0.01187207,0.002146229,4.99109E-07,4.99109E-07
0.029322426,0.006638128,0.000374923,0.000374923
0.005914239,0.037194382,0.005338197,0.005338197
0.009780316,0.005628517,0.010986339,0.010986339
0.027401203,0.005628517,0.008732602,0.008732602
0.013950577,0.000416122,0.003866773,0.003866773
0.002040722,2.49629E-05,0.001153819,0.001153819
0.004950982,0.001447164,0.011388011,0.011388011
0.003793607,0.00315601,0.014947647,0.014947647
0.010486227,0.005628517,0.005368799,0.005368799
0.008443917,0.00223859,0.001102191,0.001102191
0.001971428,0.003883189,0.015480678,0.015480678
0.003951218,0.00946464,0.017671421,0.017671421
0.011117999,0.020650957,0.023201754,0.023201754
0.018406364,0.022130634,0.006065374,0.006065374
0.031980019,0.003883189,0.000449285,0.000449285
0.024187851,0.003883189,0.003466267,0.003466267
0.011043685,0.003883189,0.001252,0.001252
0.017403822,0.020338305,0.004035957,0.004035957
0.020147509,0.004509288,0.011127446,0.011127446
0.002376255,0.009036627,0.010562307,0.010562307
0.003395376,0.031294424,0.003646384,0.003646384
0.00138465,0.013480647,0.00339881,0.00339881
0.007364109,0.002229039,0.008262119,0.008262119
0.012208479,0.006218789,0.008979269,0.008979269
0.003644417,0.006322897,0.005644487,0.005644487
0.002059943,0.020613433,0.016084397,0.016084397
0.001556693,0.03387339,0.033579737,0.033579737
0.005311393,0.035299117,0.025770457,0.025770457
0.005869527,0.030898653,0.027421683,0.027421683
0.010577409,0.004652111,0.019665465,0.019665465
0.014873999,0.031783951,0.020868995,0.020868995
0.0105683,0.01189299,0.02187511,0.02187511
0.000129263,0.004177633,0.022326343,0.022326343
0.003417665,0.019869145,0.029717965,0.029717965
0.022590514,0.028907466,0.030137456,0.030137456
0.029243015,0.070274545,0.017048965,0.017048965
0.014740072,0.024372647,0.010205033,0.010205033
0.014667727,0.026481547,0.001001853,0.001001853
0.012325473,0.018449913,0.004586597,0.004586597
0.016318757,0.040335993,0.002120387,0.002120387
0.023206092,0.002896403,0.000374391,0.000374391
0.017018921,0.047641807,0.007137077,0.007137077
0.020612206,0.02252128,0.010571896,0.010571896
0.007253356,0.064627231,0.011415166,0.011415166
0.001440101,0.083994384,0.006599366,0.006599366
0.014360406,0.00728336,0.005303696,0.005303696
0.013789856,0.012104346,0.004044406,0.004044406
0.003211356,0.017510606,0.005900956,0.005900956
0.00520356,0.000890591,0.000853714,0.000853714
0.006423703,0.006684287,0.001833323,0.001833323
0.021135315,0.001899819,0.007729371,0.007729371
0.015524544,0.02621068,0.005505774,0.005505774
0.000672074,0.029944494,0.007962834,0.007962834
0.011190839,0.021004695,0.001706625,0.001706625
0.018009165,0.021529749,0.005400185,0.005400185
0.018877685,0.035971755,0.003437115,0.003437115
0.008943865,0.017560445,0.006652935,0.006652935
0.017553905,0.02904845,0.000412305,0.000412305
0.010901719,0.032083185,0.007704055,0.007704055
0.010791745,0.009199785,0.005952001,0.005952001
0.011855468,0.001019358,0.012874611,0.012874611
0.009401074,0.006848956,0.017361226,0.017361226
0.014035588,0.002894312,0.015768232,0.015768232
0.020218941,0.001421066,0.010427344,0.010427344
0.020935945,0.012789221,0.000430141,0.000430141
0.019475617,0.013902181,0.002536931,0.002536931
0.027961951,0.007817857,0.006636921,0.006636921
0.026301541,0.012619941,0.001466221,0.001466221
0.039482839,0.004075082,0.004921032,0.004921032
0.037942744,0.007855192,0.003401842,0.003401842
0.039735311,0.041524295,0.004257135,0.004257135
0.015627734,0.053196168,0.004789952,0.004789952
0.022582581,0.020735103,0.000172217,0.000172217
0.022422988,0.026253406,0.000835739,0.000835739
0.016878816,0.032619594,0.009141424,0.009141424
0.016191056,0.012259278,0.011922984,0.011922984
0.012024256,0.008307038,0.015672528,0.015672528
0.016836079,0.020835207,0.016505657,0.016505657
0.011529554,0.017845823,0.005338161,0.005338161
0.00950349,0.018939548,0.001993453,0.001993453
0.016752262,0.025241679,0.000377737,0.000377737
0.032657021,0.032890145,0.013592335,0.013592335
0.03231226,0.033342379,0.009429269,0.009429269
0.021663671,0.009683741,0.003955185,0.003955185
0.015312945,0.008887935,0.007453955,0.007453955
0.010080328,0.018532716,0.003511405,0.003511405
0.013193186,0.016100494,0.006597624,0.006597624
0.027703618,0.016100494,0.005907588,0.005907588
0.006813686,0.016100494,0.002182775,0.002182775
0.005068626,0.016100494,0.008417994,0.008417994
0.008875478,0.016100494,0.010074966,0.010074966
0.009228777,0.016100494,0.01190538,0.01190538
0.012166988,0.016100494,0.007686712,0.007686712
0.022558836,0.016100494,0.00095112,0.00095112
0.025825022,0.014355166,0.002542861,0.002542861
0.011098836,0.014355166,0.000371352,0.000371352
0.008881234,0.010864506,0.004620321,0.004620321
0.002785042,0.010864506,0.005446985,0.005446985
0.015668431,0.009119177,0.00561731,0.00561731
0.010278793,0.009119177,0.006441523,0.006441523
0.010280946,0.007373849,0.002889838,0.002889838
0.016877612,0.005628517,0.001472149,0.001472149
0.022004295,0.003803242,0.001860898,0.001860898
0.019133112,0.00055305,0.005345766,0.005345766
0.009777275,0.008396554,0.002754935,0.002754935
0.004928428,0.011946511,0.003546854,0.003546854
0.007353049,0.013624515,0.005094528,0.005094528
0.02869237,0.007118344,0.01034106,0.01034106
0.033960006,0.001947166,0.009226457,0.009226457
0.010328043,0.000577441,0.009476597,0.009476597
0.015716111,0.010273844,0.007198687,0.007198687
0.006062079,0.008568505,0.011027536,0.011027536
0.000134144,0.013858575,0.021348164,0.021348164
0.017261148,0.01626565,0.015462262,0.015462262
0.008213522,0.025873391,0.005799346,0.005799346
0.005816148,0.020706534,0.006723654,0.006723654
0.008697155,0.005819981,0.011585133,0.011585133
0.03010607,0.00335584,0.002633315,0.002633315
0.046434107,0.012283321,0.003964946,0.003964946
0.047181698,0.013028447,0.005570951,0.005570951
0.050450663,0.01009007,6.95064E-05,6.95064E-05
0.04499341,0.021147016,0.001610949,0.001610949
0.035928319,0.02071109,3.14564E-05,3.14564E-05
0.015258534,0.010924561,9.50914E-05,9.50914E-05
0.003156847,0.013240647,0.005073809,0.005073809
0.005112008,0.022132847,0.009929304,0.009929304
0.009021054,0.017857757,0.006701914,0.006701914
0.056791667,0.01250514,0.006267772,0.006267772
0.064254459,0.000993242,0.008419724,0.008419724
0.063986053,0.015923457,0.002523981,0.002523981
0.061652403,0.014968487,0.007442561,0.007442561
0.056751665,0.014147263,0.009418751,0.009418751
0.05305156,0.018235825,0.006386552,0.006386552
0.03432587,0.00507669,0.007407476,0.007407476
0.034853517,0.005245,0.004122451,0.004122451
0.033856629,0.013106457,0.004012198,0.004012198
0.014279524,0.016009956,0.002185304,0.002185304
0.010109203,0.005136825,0.002859157,0.002859157
0.001557039,0.00726421,0.000188969,0.000188969
0.02308219,0.00591219,0.000780414,0.000780414
0.008520546,0.005992524,0.002054829,0.002054829
0.046191386,0.000710479,0.004242543,0.004242543
0.059663512,0.00777716,0.011174853,0.011174853
0.067900114,0.011597402,0.008529257,0.008529257
0.06391751,0.00691858,0.000447043,0.000447043
0.071959913,0.007820323,0.006704946,0.006704946
0.074585552,0.015538626,0.006984471,0.006984471
0.074206535,0.001506722,0.007260741,0.007260741
0.066088063,0.004705419,0.007562115,0.007562115
0.061279097,0.001441538,0.004212073,0.004212073
0.070656756,0.008297716,0.001536967,0.001536967
0.074928592,0.011867259,0.003198984,0.003198984
0.085959322,0.002364028,0.008368396,0.008368396
0.103027652,0.008493155,0.006848442,0.006848442
0.099536312,0.004587043,0.010583865,0.010583865
0.081904972,0.001902588,0.012706553,0.012706553
0.075355509,0.023171093,0.013992079,0.013992079
0.086981622,0.009084158,0.007528896,0.007528896
0.088207388,0.010407586,0.00099024,0.00099024
0.081348292,0.018964428,0.00637449,0.00637449
0.073530698,0.010630858,0.012093064,0.012093064
0.081177056,0.019748984,0.008197198,0.008197198
0.087618325,0.079133735,0.00145801,0.00145801
0.075580149,0.062872149,0.013519712,0.013519712
0.055352621,0.052147546,0.016606108,0.016606108
0.056461214,0.044205464,0.013122438,0.013122438
0.053044972,0.016846859,0.011748486,0.011748486
0.045521076,0.003854706,0.013137542,0.013137542
0.043697357,0.009011107,0.000787557,0
0.043720857,0.016677105,0.00730815,0.00730815
0.031066089,0.020360962,0.006067337,0.006067337
0.034757629,0.027040726,0.007884558,0.007884558
0.029684066,0.001823065,0.006021451,0.006021451
0.034772062,0.001785602,0.00166415,0.00166415
0.050201148,0.001677051,0.006075258,0.006075258
0.052565937,0.020172892,0.006960197,0.006960197
0.052322768,0.00965826,0.009392646,0.009392646
0.073528219,0.003695108,0.003542489,0.003542489
0.066880239,0.002191655,0.005693903,0.005693903
0.063440812,0.004154134,0.001155769,0.001155769
0.054270479,0.005734358,0.003850298,0.003850298
0.058449981,0.001182828,0.006235456,0.006235456
0.05650708,0.003380136,0.004193719,0.004193719
